user_id,age,gender,country,post_id,post_type,post_category,likes,comments,shares,watch_time_sec,impression_count,posted_at,follower_count,is_verified,device_type,sentiment,hashtags,engagement_rate,hashtag_count,engagement_score,log_likes,log_comments,log_shares,month,day_of_week,age_group
60300,62,Male,Japan,786345,Text,Fitness,1686.0,1899.0,1250.0,4727,79218,2023-12-23,728989,False,Desktop,Positive,#fitness #lifestyle,0.061034108,2,4835.0,7.430707082545968,7.549609165154532,7.1316985104669115,December,Saturday,55+
32677,13,Female,Japan,148167,Image,Music,19205.0,1227.0,1810.0,4856,26365,2023-05-17,201850,False,Mobile,Neutral,#love #tech #foodie,0.843618434,3,22242.0,9.862978009197919,7.113142108707088,7.501634457883413,May,Wednesday,Under 18
65609,47,Other,UAE,347605,Video,Fashion,8096.0,2655.0,1791.0,4942,16008,2022-03-16,609091,False,Mobile,Positive,#travel #love #reels,0.783483258,3,12542.0,8.999248901686114,7.884576510596324,7.491087593534876,March,Wednesday,46-55
66661,44,Male,Canada,795788,Video,Education,10032.0,2329.0,1062.0,947,71265,2023-03-16,499265,False,Mobile,Positive,#lifestyle,0.188353329,1,13423.0,9.213634938925614,7.753623546559746,6.968850378341948,March,Thursday,36-45
41024,48,Male,USA,429382,Image,Travel,8616.0,1439.0,134.0,1119,84506,2023-10-08,653201,False,Tablet,Positive,#tech #foodie,0.12057132,2,10189.0,9.061492275239766,7.272398392570047,4.90527477843843,October,Sunday,46-55
80313,25,Other,India,346150,Text,Fitness,10319.0,1056.0,1318.0,1455,18149,2022-09-22,494631,False,Tablet,Positive,#fashion #fun,0.699377376,2,12693.0,9.241839039035554,6.963189985870238,7.1846291527173145,September,Thursday,18-25
63006,18,Female,Brazil,818083,Reel,Music,8545.0,1788.3461538461538,893.8571428571429,6331,10927,2023-02-10,575577,False,Mobile,Negative,#fitness,1.032579848,1,11227.203296703297,9.05321861620397,7.489605554923921,6.796664088615326,February,Friday,Under 18
25338,26,Other,UAE,117038,Video,Education,3690.0,1506.0,1057.0,2548,69622,2023-11-17,511064,False,Desktop,Neutral,#music,0.089813565,1,6253.0,8.213652703029998,7.317876198626496,6.964135612418245,November,Friday,26-35
78027,49,Male,Brazil,515435,Image,Travel,18073.0,2195.0,986.0,7019,41054,2022-08-31,64617,False,Desktop,Positive,#music #lifestyle,0.517708384,2,21254.0,9.8022297204619,7.694392802629421,6.894670039433482,August,Wednesday,46-55
90135,60,Other,India,913829,Image,Lifestyle,9398.235294117647,1486.7058823529412,427.0,2422,67459,2023-08-24,236454,False,Desktop,Negative,#tech #love,0.156257875,2,11311.941176470587,9.148383613259256,7.304990536146738,6.059123195581797,August,Thursday,55+
29508,27,Female,Canada,174491,Text,Fitness,716.0,964.0,1988.0,6577,63034,2023-06-27,92954,False,Desktop,Positive,#love #fashion,0.058190818,2,3668.0,6.57507584059962,6.872128101338986,7.5953872788539725,June,Tuesday,26-35
13051,59,Male,USA,653890,Video,Food,4575.0,991.0,1091.0,7590,55080,2022-10-04,569959,False,Mobile,Neutral,#reels,0.120860566,1,6657.0,8.428580533059634,6.899723107284872,6.9957661563048505,October,Tuesday,55+
58747,16,Female,France,678759,Image,Education,10670.0,2995.0,1726.0,5263,54682,2023-07-04,45407,False,Mobile,Neutral,#tech,0.281463736,1,15391.0,9.275285060616564,8.005033344637111,7.454141078146678,July,Tuesday,Under 18
97142,52,Other,Canada,817510,Video,Music,15637.0,494.0,198.0,3611,87356,2022-11-04,466459,True,Desktop,Positive,#fun,0.186924768,1,16329.0,9.65745912868446,6.20455776256869,5.293304824724492,November,Friday,46-55
97235,28,Other,Brazil,983513,Reel,Fashion,16346.0,1193.0,559.0,2546,86108,2023-02-07,515553,False,Mobile,Positive,#fashion #foodie #fun,0.210177916,3,18098.0,9.701799673251209,7.085064293952548,6.327936783729195,February,Tuesday,26-35
64021,40,Female,Japan,647404,Image,Fashion,637.0,2770.0,258.0,6149,710,2023-10-12,195571,False,Desktop,Neutral,#love,5.161971831,1,3665.0,6.45833828334479,7.9269635448629785,5.556828061699537,October,Thursday,36-45
76412,28,Other,Japan,368818,Image,Education,7979.0,702.0,724.0,1340,91547,2023-03-06,795607,False,Desktop,Neutral,#foodie #reels #fashion,0.102734115,3,9405.0,8.984693690443855,6.555356891810665,6.586171654854675,March,Monday,26-35
68335,16,Female,UK,510685,Reel,Education,9491.0,1030.0,673.0,3845,36736,2022-03-17,426588,False,Tablet,Positive,#love #fun #fashion,0.304714721,3,11194.0,9.158204617555654,6.93828448401696,6.513230110912307,March,Thursday,Under 18
66179,57,Other,Australia,367590,Image,Tech,12631.0,1403.0,1648.0,5349,86345,2022-12-05,679989,False,Desktop,Negative,#fitness,0.181620244,1,15682.0,9.443988555935478,7.247080584585756,7.407924322559599,December,Monday,55+
42093,38,Male,Germany,224809,Text,Fitness,8903.0,825.0,136.0,7289,11984,2023-03-26,611234,False,Tablet,Neutral,#travel #music,0.823097463,2,9864.0,9.094255892955381,6.716594773520978,4.919980925828125,March,Sunday,36-45
79678,40,Female,Germany,907192,Reel,Music,11725.0,2481.0,1852.0,1518,86455,2022-03-20,241238,False,Desktop,Negative,#lifestyle #fitness,0.185738245,2,16058.0,9.369563877524161,7.8168199657645525,7.52456122628536,March,Sunday,36-45
90738,38,Male,UAE,626251,Text,Music,12070.0,1057.0,915.0,5825,51415,2022-02-07,553419,False,Mobile,Neutral,#foodie #reels #love,0.27311096,3,14042.0,9.398561160701128,6.964135612418245,6.82001636467413,February,Monday,36-45
49734,57,Male,Brazil,470425,Reel,Music,3341.0,562.0,935.0,6760,51001,2022-11-14,112412,False,Tablet,Positive,#fun #foodie #tech,0.094860885,3,4838.0,8.114324709155339,6.333279628139691,6.8416154764775925,November,Monday,55+
82615,14,Female,Germany,831362,Reel,Music,16068.0,2185.0,380.0,1959,21656,2022-11-24,227642,False,Mobile,Positive,#travel,0.860408201,1,18633.0,9.684647229041753,7.689828668736484,5.942799375126701,November,Thursday,Under 18
83523,43,Other,Germany,782622,Text,Fitness,9911.318181818182,366.0,1547.0,710,46776,2023-03-06,530496,False,Desktop,Positive,#reels #foodie,0.159547631,2,11824.318181818182,9.201533523461457,5.905361848054571,7.344719054149673,March,Monday,36-45
27019,38,Other,Canada,629465,Reel,Education,18167.0,2153.0,1894.0,4570,78858,2022-06-12,317449,False,Tablet,Positive,#fitness,0.281696213,1,22214.0,9.807417083785394,7.675081857716334,7.546974117516527,June,Sunday,36-45
93613,20,Other,France,111160,Video,Travel,14688.0,793.0,237.0,573,86703,2022-12-24,143508,False,Desktop,Neutral,#tech #fun #reels,0.181285538,3,15718.0,9.594854193331415,6.677083461247136,5.472270673671475,December,Saturday,18-25
96672,36,Female,Brazil,465020,Text,Fitness,17872.0,635.0,1307.0,2843,11118,2023-10-02,485018,False,Desktop,Positive,#music #fun,1.782155064,2,19814.0,9.791046473190379,6.455198563340122,7.176254532017144,October,Monday,36-45
83847,27,Female,UK,107543,Reel,Fashion,16851.0,1705.0,687.0,507,36699,2023-11-01,786698,False,Mobile,Positive,#tech #fun #foodie,0.524346712,3,19243.0,9.732224623098908,7.441906728051625,6.5337888379333435,November,Wednesday,26-35
92750,55,Female,France,993643,Text,Fitness,5583.0,986.0,1760.0,6735,68015,2022-11-25,303344,False,Tablet,Neutral,#lifestyle #fun,0.122458281,2,8329.0,8.627660644442209,6.894670039433482,7.473637108496206,November,Friday,46-55
89634,43,Female,UK,663566,Reel,Tech,12113.0,957.0,457.0,2222,22589,2023-02-18,554248,False,Mobile,Neutral,#travel #fashion,0.59883129,2,13527.0,9.402117087540892,6.86484777797086,6.126869184114185,February,Saturday,36-45
38251,21,Male,Brazil,841195,Reel,Tech,17801.0,854.0,1610.0,7688,48171,2023-08-18,247543,True,Mobile,Negative,#reels,0.420688796,1,20265.0,9.787066089518877,6.75110146893676,7.384610383176974,August,Friday,18-25
35945,51,Female,USA,248293,Video,Education,18160.0,2125.0,1158.0,4787,12494,2023-04-21,496282,False,Tablet,Positive,#fitness #fashion,1.716263807,2,21443.0,9.807031716718498,7.661997558901893,7.055312843339752,April,Friday,46-55
42217,57,Other,USA,496539,Video,Fashion,1081.0,1569.0,81.0,1294,14517,2023-04-01,690820,False,Mobile,Positive,#fashion,0.188124268,1,2731.0,6.9865664594064265,7.358830898342354,4.406719247264253,April,Saturday,55+
18308,14,Male,Germany,938537,Video,Fashion,13437.0,2256.0,594.0,1697,27949,2023-12-30,765136,False,Desktop,Positive,#fashion #travel #fun,0.582739991,3,16287.0,9.505841793480096,7.721791776817535,6.38856140554563,December,Saturday,Under 18
15949,20,Other,UAE,338913,Reel,Music,19309.0,1434.0,653.0,787,35307,2023-12-15,284951,False,Tablet,Negative,#fitness #foodie,0.60599881,2,21396.0,9.86837837542256,7.268920128193722,6.483107351457199,December,Friday,18-25
61990,19,Female,Japan,438295,Video,Fashion,4084.0,7.0,1232.0,3789,61769,2022-06-01,191772,False,Tablet,Positive,#foodie #fitness,0.086175913,2,5323.0,8.315077007294104,2.0794415416798357,7.117205503164344,June,Wednesday,18-25
11150,56,Male,Canada,880268,Text,Fitness,12253.0,736.0,1750.0,4667,24390,2023-06-22,101709,False,Tablet,Positive,#lifestyle #travel #music,0.604305043,3,14739.0,9.4136076932856,6.602587892189336,7.467942332285852,June,Thursday,55+
99480,63,Female,Germany,429112,Reel,Fitness,7628.0,2274.0,402.0,2233,15215,2023-02-19,28792,False,Tablet,Positive,#fitness #tech,0.677226421,2,10304.0,8.93971205409023,7.729735331385051,5.998936561946683,February,Sunday,55+
84740,51,Male,Australia,861319,Text,Food,6195.0,2222.0,821.0,586,32852,2022-12-09,769577,False,Tablet,Positive,#fitness #foodie #lifestyle,0.281200536,3,9238.0,8.73165920153676,7.706612913964197,6.71174039505618,December,Friday,46-55
76617,54,Other,USA,950262,Video,Lifestyle,1011.0,80.0,1790.0,3165,46502,2023-01-21,493734,False,Tablet,Positive,#fitness #lifestyle #fashion,0.061954325,3,2881.0,6.919683849847411,4.394449154672439,7.490529402060711,January,Saturday,46-55
26896,28,Female,Germany,960399,Reel,Education,813.0,1477.6571428571428,187.0,3650,24341,2022-06-16,688277,False,Desktop,Negative,#lifestyle,0.088656998,1,2477.657142857143,6.70196036600254,7.29888961897244,5.236441962829949,June,Thursday,26-35
56175,47,Female,Japan,239402,Text,Lifestyle,12138.0,237.0,492.0,4609,49121,2023-04-17,279177,False,Tablet,Positive,#love,0.261944993,1,12867.0,9.404178688897805,5.472270673671475,6.20050917404269,April,Monday,46-55
17805,42,Male,UK,275225,Image,Music,272.0,1495.0,1782.0,3249,38297,2022-05-20,334168,False,Mobile,Positive,#tech,0.092670444,1,3549.0,5.60947179518496,7.310550158534422,7.48605261786314,May,Friday,36-45
15237,22,Male,UK,895043,Text,Music,15682.0,1049.0,254.0,2701,64179,2022-08-17,638133,False,Mobile,Positive,#love #tech #foodie,0.264650431,3,16985.0,9.660332602134424,6.956545443151569,5.541263545158426,August,Wednesday,18-25
30056,50,Female,India,376016,Reel,Travel,16192.0,186.0,1346.0,6071,90079,2022-03-14,307045,False,Mobile,Negative,#travel #tech #lifestyle,0.196760621,3,17724.0,9.692334329073471,5.231108616854587,7.205635176410364,March,Monday,46-55
55543,30,Male,Canada,935887,Image,Fitness,18100.0,1905.0,1697.0,4036,36633,2023-03-04,289451,False,Tablet,Positive,#fitness #fashion,0.592416673,2,21702.0,9.803722464346553,7.552762084214147,7.437206366871292,March,Saturday,26-35
66556,62,Female,UAE,921362,Video,Food,6276.0,629.0,963.4444444444445,555,77997,2022-10-26,497412,False,Mobile,Neutral,#tech,0.112632537,1,7868.444444444444,8.744647438317532,6.4457198193855785,6.871552230318176,October,Wednesday,55+
13343,17,Male,UK,958454,Video,Food,6828.0,1732.0,424.0,1709,89932,2022-08-24,605813,False,Desktop,Positive,#travel #tech,0.0998977,2,8984.0,8.82893352896109,7.457609289715606,6.052089168924417,August,Wednesday,Under 18
23500,41,Other,India,162714,Text,Tech,356.0,814.0,1438.0,3975,74481,2023-12-08,154686,False,Mobile,Positive,#fun #music #foodie,0.035015642,3,2608.0,5.877735781779639,6.703188113240863,7.271703706887368,December,Friday,36-45
63222,51,Male,USA,749194,Video,Fitness,13654.0,613.0,1190.0,4390,79383,2023-08-23,43250,False,Tablet,Neutral,#foodie #reels #music,0.194714234,3,15457.0,9.521861033907806,6.419994928147142,7.0825485693553,August,Wednesday,46-55
39375,46,Other,UK,470866,Text,Food,203.0,2939.0,1613.0,7398,83193,2022-04-07,648211,False,Desktop,Positive,#music #foodie,0.057156251,2,4755.0,5.318119993844216,7.986164860332727,7.3864708488298945,April,Thursday,46-55
19662,55,Male,UAE,953136,Text,Tech,17980.0,1503.6052631578948,484.0,3307,67303,2023-04-23,36728,False,Desktop,Positive,#music #fitness,0.291963211,2,19967.605263157893,9.797070923831638,7.316285859164596,6.184148890937483,April,Sunday,46-55
26964,57,Male,Germany,100415,Text,Travel,6614.0,2225.0,435.0,5212,47063,2023-11-09,273967,False,Desktop,Positive,#travel #music #love,0.197055011,3,9274.0,8.797095076549056,7.70796153183549,6.077642243349034,November,Thursday,55+
69638,35,Female,Japan,700729,Text,Tech,14799.0,984.0,1710.0,1510,31134,2023-05-06,668744,False,Mobile,Positive,#travel #lifestyle,0.56186163,2,17493.0,9.602382459752207,6.892641641172089,7.444833273892193,May,Saturday,26-35
83666,17,Male,Australia,736024,Reel,Music,496.0,2327.0,1555.0,6187,14243,2022-10-23,28751,False,Mobile,Negative,#fun #lifestyle,0.307379063,2,4378.0,6.208590026096629,7.752764808851328,7.349873704738337,October,Sunday,Under 18
95067,42,Male,UK,695067,Reel,Travel,12989.0,797.0,1631.0,2586,68957,2023-02-10,349934,False,Tablet,Positive,#foodie #reels #music,0.223574111,3,15417.0,9.471935109664646,6.682108597449809,7.397561535524052,February,Friday,36-45
77215,18,Other,Australia,847916,Image,Music,16446.0,1077.0,1504.0,5903,90693,2023-12-16,519608,False,Desktop,Positive,#foodie,0.209795684,1,19027.0,9.707898368741269,6.982862751468942,7.316548177182976,December,Saturday,Under 18
79042,58,Male,Australia,974876,Image,Lifestyle,1579.0,66.0,179.0,3546,93515,2023-03-23,603806,False,Tablet,Positive,#lifestyle #tech,0.019504892,2,1824.0,7.365180126021013,4.204692619390966,5.19295685089021,March,Thursday,55+
23284,56,Female,Australia,204448,Video,Music,4876.0,543.0,1630.0,6182,69762,2023-11-30,48578,False,Tablet,Negative,#tech,0.101043548,1,7049.0,8.492285555710053,6.298949246855942,7.396948602621014,November,Thursday,55+
82789,16,Other,France,372032,Reel,Lifestyle,7850.0,1786.0,1094.0,7552,19277,2022-10-02,525714,False,Tablet,Positive,#lifestyle #music,0.556621881,2,10730.0,8.968396191198256,7.488293515159428,6.9985096422506015,October,Sunday,Under 18
94664,41,Female,Australia,276371,Image,Fashion,4125.0,519.0,1725.0,4076,74935,2022-01-20,221805,False,Desktop,Positive,#fashion #fun #love,0.084993661,3,6369.0,8.325063693631197,6.253828811575473,7.453561871643373,January,Thursday,36-45
71389,35,Female,France,224790,Reel,Fashion,19097.0,2546.0,900.0,3506,46151,2023-08-08,124445,False,Desktop,Neutral,#music #fun,0.488461788,2,22543.0,9.857338896510148,7.842671474979457,6.803505257608338,August,Tuesday,26-35
19435,18,Female,Japan,683053,Reel,Education,5328.0,945.0,1464.0,6078,71821,2023-03-03,741989,False,Tablet,Neutral,#foodie,0.107726153,1,7737.0,8.580918882296782,6.852242569051878,7.289610521451167,March,Friday,Under 18
64340,44,Female,Australia,293786,Video,Tech,16200.0,1454.0,643.0,6432,53037,2022-12-27,368869,False,Desktop,Positive,#music #fitness #fun,0.344985576,3,18297.0,9.692828247710418,7.282761179605593,6.467698726104354,December,Tuesday,36-45
54078,54,Other,India,115935,Video,Education,9272.0,2774.0,138.0,4343,59878,2022-11-06,227921,False,Mobile,Neutral,#fitness #fun,0.20348041,2,12184.0,9.134862230800225,7.928406026180535,4.9344739331306915,November,Sunday,46-55
88832,30,Male,Australia,959434,Text,Fashion,11696.0,1058.0,786.0,3633,95303,2023-08-17,590599,False,Desktop,Positive,#reels #fun,0.142073177,2,13540.0,9.367087677650707,6.9650803456014065,6.668228248417403,August,Thursday,26-35
61293,38,Female,Brazil,442775,Reel,Music,3379.0,2236.0,101.0,2406,74093,2022-12-22,717626,False,Mobile,Negative,#foodie #fashion,0.077146289,2,5716.0,8.125630988477065,7.71289096149013,4.624972813284271,December,Thursday,36-45
88781,52,Other,Canada,625608,Text,Fitness,17982.0,1112.0,467.0,1461,16042,2022-01-27,333999,False,Desktop,Negative,#fashion #love,1.219361676,2,19561.0,9.797182146165197,7.014814351275545,6.148468295917647,January,Thursday,46-55
70403,44,Female,India,408176,Text,Tech,16119.0,946.0,282.0,5914,67759,2023-10-15,180355,False,Tablet,Positive,#tech #reels,0.256010272,2,17347.0,9.68781601606062,6.853299093186078,5.645446897643238,October,Sunday,36-45
39124,21,Male,UAE,702051,Text,Food,16012.0,135.0,1052.0,6352,17994,2022-02-16,715865,False,Tablet,Negative,#foodie,0.955818606,1,17199.0,9.681156171322476,4.912654885736052,6.959398512133975,February,Wednesday,18-25
53919,49,Other,UK,400146,Reel,Music,19562.0,2593.0,17.0,2171,54027,2023-04-01,228620,True,Mobile,Negative,#foodie,0.410387399,1,22172.0,9.881395306061313,7.860956364876389,2.8903717578961645,April,Saturday,46-55
45247,22,Other,Japan,538054,Reel,Fitness,3372.0,792.0,1956.0,5070,96240,2022-04-22,699388,False,Mobile,Neutral,#foodie #fashion,0.063591022,2,6120.0,8.12355783506165,6.675823221634848,7.579167967396076,April,Friday,18-25
72752,32,Male,Japan,663200,Text,Education,17453.0,1136.0,1980.0,5973,56260,2023-10-25,345319,False,Desktop,Negative,#music,0.365606114,1,20569.0,9.767324127723256,7.036148493750536,7.591357046698551,October,Wednesday,26-35
66573,18,Other,Brazil,362696,Reel,Tech,14412.0,1362.0,755.0,7928,36290,2023-01-10,94129,False,Mobile,Positive,#lifestyle,0.455469826,1,16529.0,9.575885856083103,7.217443431696533,6.628041376179533,January,Tuesday,Under 18
69101,60,Male,Brazil,644428,Text,Education,19160.0,554.0,686.0,402,8531,2022-11-11,294605,False,Tablet,Positive,#music #fashion #foodie,2.391278865,3,20400.0,9.860632242229698,6.318968113746434,6.532334292222349,November,Friday,55+
36646,15,Male,Brazil,185591,Image,Lifestyle,1192.0,2941.0,924.1666666666666,283,57494,2022-05-06,227043,False,Desktop,Positive,#fashion #fun,0.098514628,2,5057.166666666666,7.084226422097916,7.9868449011613825,6.829973901462107,May,Friday,Under 18
33049,54,Other,Brazil,279809,Reel,Travel,17197.0,945.0,600.0,6806,57919,2022-01-07,662083,False,Mobile,Negative,#travel #love #music,0.323589841,3,18742.0,9.752548376970841,6.852242569051878,6.398594934535208,January,Friday,46-55
89605,23,Male,Brazil,657655,Video,Education,1152.0,1496.46875,1043.0,6719,32438,2023-07-16,284350,False,Tablet,Positive,#foodie #music,0.146957272,2,3691.46875,7.050122520269059,7.31153146165834,6.950814768442584,July,Sunday,18-25
78385,55,Male,USA,311706,Video,Fashion,1883.0,2221.0,1349.0,6115,92216,2022-12-26,554194,True,Tablet,Neutral,#tech,0.059132905,1,5453.0,7.5411524551363085,7.706162970199575,7.2078598714324755,December,Monday,46-55
50158,29,Other,Germany,648349,Text,Fashion,16651.0,2684.0,1379.0,240,31683,2023-08-01,341952,False,Desktop,Positive,#reels #fitness #foodie,0.653789098,3,20714.0,9.720285608314866,7.895436006942965,7.22983877815125,August,Tuesday,26-35
75417,44,Other,Japan,458734,Image,Fashion,2812.0,2254.0,432.0,4262,14013,2022-12-28,651015,False,Desktop,Positive,#music #fashion,0.392349961,2,5498.0,7.9420068084898565,7.720905251936779,6.07073772800249,December,Wednesday,36-45
33289,16,Male,Brazil,928556,Reel,Tech,12872.0,1366.0,1422.0,5871,95201,2023-11-10,301104,False,Desktop,Positive,#love,0.16449407,1,15660.0,9.462887373659635,7.220373836723949,7.260522598089852,November,Friday,Under 18
19823,16,Male,UK,584331,Text,Fitness,6562.0,948.0,1041.0,4656,14960,2023-12-09,297943,False,Desktop,Positive,#fitness #fun #travel,0.571590909,3,8551.0,8.789203094473724,6.855408798609928,6.948897222313312,December,Saturday,Under 18
70160,29,Other,USA,495198,Image,Travel,7013.0,103.0,1573.0,7866,33024,2023-11-26,453391,True,Mobile,Positive,#love #travel #tech,0.263111676,3,8689.0,8.855663430700123,4.6443908991413725,7.3613754289773485,November,Sunday,26-35
51975,53,Other,India,992566,Image,Fashion,5177.0,1046.0,375.0,2195,95331,2022-09-21,28471,False,Desktop,Positive,#love #fashion,0.069211484,2,6598.0,8.552174160311482,6.953684210870537,5.929589143389895,September,Wednesday,46-55
19540,31,Other,India,922197,Reel,Fitness,16767.0,1860.0,1624.0,700,73234,2022-10-02,490899,False,Mobile,Positive,#travel #tech,0.276524565,2,20251.0,9.727227587120769,7.528869256642251,7.393263094763838,October,Sunday,26-35
26364,17,Male,France,444750,Video,Education,19234.0,2337.0,1363.0,2670,37629,2023-09-22,153362,False,Tablet,Neutral,#lifestyle,0.609476733,1,22934.0,9.864486815186396,7.757051142032013,7.218176838403408,September,Friday,Under 18
14611,44,Other,Germany,982854,Video,Food,17433.0,2614.0,1173.0,1919,32553,2023-01-31,182655,False,Desktop,Neutral,#fun #foodie #tech,0.651860044,3,21220.0,9.76617760157152,7.869019376499024,7.068172000388042,January,Tuesday,36-45
37663,34,Female,India,734198,Image,Lifestyle,18217.0,963.0,1010.0,4360,76611,2022-11-09,598113,False,Desktop,Positive,#travel #foodie #fitness,0.263539178,3,20190.0,9.810165395304756,6.871091294610546,6.918695219020472,November,Wednesday,26-35
61991,18,Male,Brazil,941113,Video,Food,8989.0,837.0,715.0,2548,54489,2023-05-07,397274,False,Desktop,Neutral,#fun #reels,0.193451889,2,10541.0,9.103868127465667,6.731018100482083,6.573680166960646,May,Sunday,Under 18
67679,47,Other,Japan,948781,Image,Travel,4467.0,1564.0384615384614,1256.0,2326,86190,2023-02-08,474756,False,Desktop,Positive,#tech #fashion,0.094918204,2,7287.038461538461,8.404696160189092,7.355665678735182,7.136483208590247,February,Wednesday,46-55
40977,34,Male,France,724351,Image,Fashion,19359.0,1582.0,1127.0,2796,54299,2023-01-12,398459,False,Desktop,Positive,#fashion #foodie,0.406416324,2,22068.0,9.870964360830568,7.367077059881012,7.028201432058005,January,Thursday,26-35
59115,13,Female,Canada,163474,Image,Music,5155.0,881.0,1023.0,7046,31544,2023-10-06,204392,False,Desktop,Positive,#tech,0.223782653,1,7059.0,8.547916364059079,6.782192056006791,6.931471805599453,October,Friday,Under 18
98223,32,Male,USA,784873,Video,Music,14136.0,2933.0,1979.0,2206,94070,2023-10-21,374835,False,Desktop,Positive,#lifestyle,0.202487509,1,19048.0,9.556550752867032,7.984121958702927,7.590852123688581,October,Saturday,26-35
70890,34,Other,Canada,909024,Text,Food,17674.0,423.0,1646.0,5179,48212,2023-06-25,321957,False,Mobile,Neutral,#foodie,0.409503858,1,19743.0,9.779906490764773,6.049733455231958,7.4067107301776405,June,Sunday,26-35
76387,60,Female,Canada,474340,Video,Lifestyle,7961.0,2202.0,736.0,4594,18898,2022-11-16,247603,False,Desktop,Positive,#reels #fun,0.576727696,2,10899.0,8.982435503560263,7.697575346802343,6.602587892189336,November,Wednesday,55+
28071,23,Female,Brazil,910050,Text,Fitness,7186.0,2198.0,220.0,7484,60247,2022-08-13,495110,False,Desktop,Neutral,#lifestyle #reels,0.159410427,2,9604.0,8.880029117468442,7.695757990554761,5.3981627015177525,August,Saturday,18-25
69275,25,Other,Canada,151632,Video,Music,7506.0,211.0,1985.0,1610,11541,2023-04-01,358269,False,Desktop,Neutral,#love #fitness,0.840655056,2,9702.0,8.923591197573002,5.356586274672012,7.593877844605118,April,Saturday,18-25
82369,54,Other,Canada,508625,Reel,Fitness,18571.0,1215.0,1049.0,487,67791,2023-10-13,42043,False,Mobile,Positive,#foodie #fashion #fun,0.307341683,3,20835.0,9.829410349139811,7.103322062526113,6.956545443151569,October,Friday,46-55
21938,15,Other,India,109529,Reel,Food,8258.0,880.0,1087.0,464,47892,2022-10-16,483965,False,Desktop,Positive,#love,0.213501211,1,10225.0,9.019058793810718,6.78105762593618,6.992096427415888,October,Sunday,Under 18
45195,21,Male,UAE,648442,Video,Education,13302.0,754.0,253.0,4323,63042,2022-10-08,389592,False,Desktop,Positive,#lifestyle #reels #love,0.226975667,3,14309.0,9.495744852683906,6.626717749249025,5.537334267018537,October,Saturday,18-25
14000,24,Male,France,132882,Reel,Education,16183.0,1121.0,1272.0,665,85777,2023-02-21,40243,False,Tablet,Positive,#fitness,0.216561549,1,18576.0,9.691778378847582,7.022868086082641,7.149131598557407,February,Tuesday,18-25
80588,35,Male,Canada,669205,Reel,Fashion,7791.0,2588.0,735.0,5475,32960,2023-04-29,300714,False,Desktop,Positive,#lifestyle #travel,0.337196602,2,11114.0,8.960852845322371,7.859026979751538,6.601230118728877,April,Saturday,26-35
48304,26,Other,Germany,706776,Reel,Lifestyle,6770.0,700.0,825.0,1489,12568,2023-06-22,257011,False,Tablet,Positive,#fitness,0.660009548,1,8295.0,8.820404065485645,6.55250788703459,6.716594773520978,June,Thursday,26-35
79449,45,Other,UK,639989,Reel,Travel,9893.0,2219.0,1154.0,6965,58114,2022-11-09,690952,False,Tablet,Neutral,#fitness #tech,0.228275459,2,13266.0,9.199683791787654,7.705262474866325,7.051855622955894,November,Wednesday,36-45
92986,30,Male,France,306353,Text,Fashion,17989.0,370.0,29.0,798,35011,2023-09-01,33293,False,Desktop,Neutral,#love #fashion,0.525206364,2,18388.0,9.79757132694458,5.916202062607435,3.4011973816621555,September,Friday,26-35
99643,61,Male,Germany,845231,Image,Music,7987.0,1732.0,786.0,2800,90443,2023-10-12,122242,False,Desktop,Positive,#travel,0.116150504,1,10505.0,8.985695694535705,7.457609289715606,6.668228248417403,October,Thursday,55+
30764,53,Male,UK,692513,Text,Tech,7165.0,1163.0,9.0,3298,55223,2023-08-31,142053,False,Desktop,Negative,#fun #tech,0.150969705,2,8337.0,8.8771028978649,7.059617628291383,2.302585092994046,August,Thursday,46-55
96027,21,Male,Canada,807852,Image,Food,13514.0,912.0,1112.0,3240,61433,2022-02-26,545305,False,Tablet,Positive,#fun,0.252925952,1,15538.0,9.511555458710548,6.816735880594968,7.014814351275545,February,Saturday,18-25
48494,35,Other,UAE,102988,Image,Tech,4505.0,1828.0,429.0,3355,18086,2022-05-03,194397,False,Mobile,Neutral,#fitness #music #fashion,0.373880349,3,6762.0,8.41316512099219,7.511524648390866,6.063785208687608,May,Tuesday,26-35
13373,22,Other,Australia,135919,Video,Music,5807.0,801.0,1170.0,3929,35819,2022-10-17,239443,False,Mobile,Positive,#fun,0.217147324,1,7778.0,8.666991556504632,6.687108607866515,7.065613363597717,October,Monday,18-25
22161,31,Male,Japan,603239,Video,Food,6256.0,2303.0,1150.0,4357,59216,2023-08-21,193658,False,Desktop,Neutral,#travel #fun #lifestyle,0.163959065,3,9709.0,8.741456115998364,7.742402021815781,7.048386408721883,August,Monday,26-35
37350,59,Male,Germany,803786,Video,Travel,15156.0,989.0,697.0,3873,75894,2022-11-06,57090,False,Desktop,Neutral,#foodie #fashion,0.221914776,2,16842.0,9.626217750431657,6.897704943128636,6.548219102762372,November,Sunday,55+
35351,17,Other,Canada,807527,Video,Fashion,11908.0,675.0,123.0,859,1410,2023-07-17,488226,False,Tablet,Negative,#fun #lifestyle #music,9.011347518,3,12706.0,9.385049695767997,6.516193076042964,4.820281565605037,July,Monday,Under 18
